Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1972,NBA,15,192,Greg Lowery,Texas Tech,,,,,,,,,,,,,,,,
1972,NBA,16,196,Charles Hall,Montana-Western,,,,,,,,,,,,,,,,
1972,NBA,17,197,John Thornton,South Carolina State,,,,,,,,,,,,,,,,
1972,NBA,18,198,Ron Manning,Manhattan College,,,,,,,,,,,,,,,,
1971,NBA,1,15,Kenny McIntosh,Eastern Michigan,177,3700,934,696,173,.361,,.581,20.9,5.3,3.9,1.0,-1.5,-0.020,-3.2,-0.7
1971,NBA,2,20,Willie Sojourner,Weber State,,,,,,,,,,,,,,,,
1971,NBA,2,32,Howard Porter (↳CHI),Villanova,457,8534,4215,1872,211,.469,,.802,18.7,9.2,4.1,0.5,17.6,.099,-1.0,1.8
1971,NBA,3,40,Clifford Ray,Oklahoma,784,19940,5821,6953,1728,.524,,.588,25.4,7.4,8.9,2.2,56.7,.136,0.5,10.3
1971,NBA,3,47,Mike Gale,Elizabeth City State University,453,11189,3372,1122,1965,.474,,.825,24.7,7.4,2.5,4.3,18.0,.077,0.6,7.3
1971,NBA,3,49,Dick Gibbs (↳SDR),Texas-El Paso,333,4310,1739,624,260,.402,,.799,12.9,5.2,1.9,0.8,2.6,.029,-3.5,-1.0
1971,NBA,4,66,Jim Irving,Saint Louis,,,,,,,,,,,,,,,,
1971,NBA,5,83,Larry Weatherford,Purdue,,,,,,,,,,,,,,,,
1971,NBA,6,100,Jim England,Tennessee,,,,,,,,,,,,,,,,
1971,NBA,7,117,Artis Gilmore,Jacksonville University,909,29685,15579,9161,1777,.599,,.713,32.7,17.1,10.1,2.0,107.4,.174,2.6,34.7
1971,NBA,8,134,Clarence Sherrod,Wisconsin,,,,,,,,,,,,,,,,
1971,NBA,9,150,Jackie Dinkins,Voorhees College,18,89,45,20,7,.415,,.550,4.9,2.5,1.1,0.4,0.1,.073,,
1971,NBA,10,166,David Withers,University of Delaware,,,,,,,,,,,,,,,,
1971,NBA,11,180,Al Smith,Bradley,,,,,,,,,,,,,,,,
1971,NBA,12,193,Ken Riley,Middle Tennessee,,,,,,,,,,,,,,,,
1971,NBA,13,205,Ed Goode,DePaul,,,,,,,,,,,,,,,,
1971,NBA,14,214,Richard Dixon,Loyola Marymount,,,,,,,,,,,,,,,,
1971,NBA,15,223,Lisco Thomas,Furman University,,,,,,,,,,,,,,,,
1971,NBA,16,229,Bob Bissant,Loyola New Orleans,,,,,,,,,,,,,,,,
1970,NBA,1,11,Jimmy Collins,New Mexico State,74,612,281,66,70,.414,,.804,8.3,3.8,0.9,0.9,0.6,.044,,
1970,NBA,2,28,Paul Ruffner,BYU,52,214,109,49,9,.440,,.500,4.1,2.1,0.9,0.2,0.1,.017,-4.7,-0.2
1970,NBA,3,45,Lou Herndon,Jackson State University,,,,,,,,,,,,,,,,
1970,NBA,4,57,John Davis,Alabama State University,,,,,,,,,,,,,,,,
1970,NBA,4,62,Jim Wilson,Cheyney (PA),,,,,,,,,,,,,,,,
1970,NBA,5,79,George Johnson,Dillard University,904,18102,4369,5887,929,.451,,.694,20.0,4.8,6.5,1.0,33.0,.087,0.1,9.4
1970,NBA,6,96,Lonnie Kluttz,North Carolina A&T,,,,,,,,,,,,,,,,
1970,NBA,7,113,Lou West,Seattle University,,,,,,,,,,,,,,,,
1970,NBA,8,130,Mike Casey,Kentucky,,,,,,,,,,,,,,,,
1970,NBA,9,147,Glen Johnson,Jackson State University,,,,,,,,,,,,,,,,
1970,NBA,10,164,Dale Blaut,West Texas A&M University,,,,,,,,,,,,,,,,
1970,NBA,11,179,Doug Howard,BYU,,,,,,,,,,,,,,,,
1970,NBA,12,191,Booker Brown,Middle Tennessee,,,,,,,,,,,,,,,,
1970,NBA,13,201,Charles Bloodworth,Northwestern State University,,,,,,,,,,,,,,,,
1970,NBA,14,211,Paul Funkhouser,McKendree College,,,,,,,,,,,,,,,,
1970,NBA,15,220,Bill Otey,Boise State,,,,,,,,,,,,,,,,
1969,NBA,1,5,Larry Cannon,La Salle,19,335,117,36,52,.386,,.679,17.6,6.2,1.9,2.7,-0.2,-0.029,-4.1,-0.2
1969,NBA,2,16,Simmie Hill,West Texas A&M University,,,,,,,,,,,,,,,,
1969,NBA,2,20,Ken Spain,Houston,,,,,,,,,,,,,,,,
1969,NBA,2,23,Johnny Baum,Temple,65,556,292,129,31,.414,,.690,8.6,4.5,2.0,0.5,0.3,.026,,
1969,NBA,3,34,Norm Van Lier (↳CIN),Saint Francis University,746,26171,8770,3596,5217,.414,,.780,35.1,11.8,4.8,7.0,47.8,.088,-0.3,6.2
1969,NBA,4,48,Dave Nash,Kansas,,,,,,,,,,,,,,,,
1969,NBA,5,62,Chris Ellis,Virginia Tech,,,,,,,,,,,,,,,,
1969,NBA,6,76,George Tinsley,Kentucky Wesleyan College,,,,,,,,,,,,,,,,
1969,NBA,7,90,Frank Judge,Huston-Tillotson University,,,,,,,,,,,,,,,,
1969,NBA,8,104,Roger Moller,Westmar University,,,,,,,,,,,,,,,,
1969,NBA,9,118,Sterling Burke,Northwestern,,,,,,,,,,,,,,,,
1969,NBA,10,132,Al Smith,Bradley,,,,,,,,,,,,,,,,
1969,NBA,11,146,Larry Bergh,Weber State,,,,,,,,,,,,,,,,
1969,NBA,12,159,Harry Hall,Wyoming,,,,,,,,,,,,,,,,
1969,NBA,13,172,Rick Kirkland,Norfolk State,,,,,,,,,,,,,,,,
1969,NBA,14,183,Bill Voight,SMU,,,,,,,,,,,,,,,,
1968,NBA,1,4,Tom Boerwinkle,Tennessee,635,14387,4596,5745,2007,.453,,.675,22.7,7.2,9.0,3.2,38.0,.127,2.8,6.2
1968,NBA,2,17,Loy Petersen,Oregon State,69,530,199,67,48,.387,,.682,7.7,2.9,1.0,0.7,0.2,.021,,
1968,NBA,2,19,Ron Dunlap,Illinois,,,,,,,,,,,,,,,,
1968,NBA,3,31,Dave Newmark,Columbia University,145,1771,769,521,100,.405,,.671,12.2,5.3,3.6,0.7,1.2,.034,,
1968,NBA,4,39,Mike Lynn,UCLA,49,428,126,68,31,.329,,.667,8.7,2.6,1.4,0.6,-0.3,-0.035,,
1968,NBA,5,53,Jim Tillman,Loyola Chicago,,,,,,,,,,,,,,,,
1968,NBA,6,67,Kenn Barnett,University of Delaware,,,,,,,,,,,,,,,,
1968,NBA,7,81,Willie Davis,University of North Texas,,,,,,,,,,,,,,,,
1968,NBA,8,95,Lloyd Higgins,Point Loma Nazarene,,,,,,,,,,,,,,,,
1968,NBA,9,109,Corky Bell,Loyola Chicago,,,,,,,,,,,,,,,,
1968,NBA,10,123,Mike Weaver,Northwestern,,,,,,,,,,,,,,,,
1968,NBA,11,137,Jim McGonigle,Iowa State,,,,,,,,,,,,,,,,
1968,NBA,12,150,John Lallensack,University of Wisconsin-Oshkosh,,,,,,,,,,,,,,,,
1968,NBA,13,163,Herm Gilliam,Purdue,578,15026,6252,2175,2225,.441,,.792,26.0,10.8,3.8,3.8,20.8,.066,-0.1,3.2
1968,NBA,14,174,Dave Carr,Washington,,,,,,,,,,,,,,,,
1968,NBA,15,183,Mickey McCarty,TCU,,,,,,,,,,,,,,,,
1968,NBA,16,191,Fred Holden,Louisville,,,,,,,,,,,,,,,,
1968,NBA,17,199,Dave Benedict,Central Washington University,,,,,,,,,,,,,,,,
1968,NBA,18,205,Bob Zoretich,DePaul,,,,,,,,,,,,,,,,
1968,NBA,19,209,Rich Mason,Indiana State University,,,,,,,,,,,,,,,,
1968,NBA,20,212,Rich Kirkland,Norfolk State,,,,,,,,,,,,,,,,
1968,NBA,21,214,Ronald Horton,University of Delaware,,,,,,,,,,,,,,,,
1967,NBA,1,3,Clem Haskins,Western Kentucky,681,17624,8743,2087,2382,.449,,.792,25.9,12.8,3.1,3.5,35.8,.097,-0.1,1.5
1967,NBA,2,15,Byron Beck,Denver,53,480,250,96,33,.435,,.818,9.1,4.7,1.8,0.6,0.8,.078,-3.1,-0.1
1967,NBA,3,22,John Dickson,Arkansas State University,,,,,,,,,,,,,,,,
1967,NBA,4,34,Jim Burns,Northwestern,3,11,4,2,1,.286,,,3.7,1.3,0.7,0.3,-0.1,-0.248,,
1967,NBA,5,46,Dick Pruet,Jacksonville University,,,,,,,,,,,,,,,,
1967,NBA,6,58,Marlbert Pradd,Dillard University,,,,,,,,,,,,,,,,
1967,NBA,7,70,Bob Wolf,Marquette,,,,,,,,,,,,,,,,
1967,NBA,8,82,Leon Simon,College of Santa Fe,,,,,,,,,,,,,,,,
1967,NBA,9,93,Ernie Laurent,University of Albuquerque,,,,,,,,,,,,,,,,
1967,NBA,10,104,Jim Boshart,Wake Forest,,,,,,,,,,,,,,,,
1967,NBA,11,115,Phil Andros,University of New Haven,,,,,,,,,,,,,,,,
1967,NBA,12,126,Ron Widby,Tennessee,,,,,,,,,,,,,,,,
1967,NBA,13,136,Tom Storm,Montana State,,,,,,,,,,,,,,,,
1967,NBA,14,143,Don Whitehead,Erskine College,,,,,,,,,,,,,,,,
1967,NBA,15,149,Jim Garza,Detroit Institute of Technology,,,,,,,,,,,,,,,,
1967,NBA,16,154,Jimmy Dawson,Illinois,,,,,,,,,,,,,,,,
1966,NBA,1,10,Dave Schellhase,Purdue,73,513,208,76,60,.349,,.567,7.0,2.8,1.0,0.8,-0.6,-0.061,,
1966,NBA,2,20,Erwin Mueller,San Francisco,425,9541,3248,2050,853,.429,,.627,22.4,7.6,4.8,2.0,9.6,.048,,
1966,NBA,3,30,Ed Bodkin,Eastern Kentucky University,,,,,,,,,,,,,,,,
1966,NBA,4,40,Jim Williams,Temple,,,,,,,,,,,,,,,,
1966,NBA,5,50,Larry Humes,University of Evansville,,,,,,,,,,,,,,,,
1966,NBA,7,68,John Comeaux,Grambling State University,,,,,,,,,,,,,,,,
1966,NBA,8,77,Bill Curtis,Michigan State,,,,,,,,,,,,,,,,
1966,NBA,9,84,Gene Summers,Northern Michigan University,,,,,,,,,,,,,,,,
1966,NBA,10,91,Don Swanson,DePaul,,,,,,,,,,,,,,,,
1966,NBA,11,97,Carver Clinton,Penn State,,,,,,,,,,,,,,,,
